"","Dates","Top 10 Gross","%Â± LW","Overall Gross","%Â± LW.1","Releases","#1 Release
            ","Genre
            ","Budget
            ","Running Time
            ","Week","Long Weekend
            ","Year"
"358","Feb 11-14Vancouver Olympics","$16,124,458","-24.1%","$17,105,142","-23.1%","34","Avatar","-","-","-",6,"false",2010
"359","Feb 4-7","$21,248,731","-4.4%","$22,246,259","-4.9%","32","Avatar","-","-","-",5,"false",2010
"360","Jan 28-31","$22,227,108","+5.8%","$23,380,816","+4.5%","34","Avatar","-","-","-",4,"false",2010
"361","Jan 21-24","$21,006,186","-13.5%","$22,368,729","-11.4%","34","Avatar","-","-","-",3,"false",2010
"362","Jan 14-17","$24,298,538","+44.7%","$25,239,273","+34.8%","29","Avatar","-","-","-",2,"false",2010
"363","Jan 7-10","$16,796,058","-34%","$18,719,387","-30.2%","21","Me, Them and Lara","-","-","-",1,"false",2010
"364","Dec 29-Jan 1, 2012","$13,624,744","-0.6%","$14,239,033","+1.3%","45","Puss in Boots","-","-","-",52,"false",2011
"365","Dec 22-25","$13,708,107","-2.3%","$14,058,138","-3.6%","20","Sherlock Holmes: A Game of Shadows","-","-","-",51,"false",2011
"366","Dec 15-18","$14,037,736","+88.5%","$14,579,235","+60.2%","44","Sherlock Holmes: A Game of Shadows","-","-","-",50,"false",2011
"367","Dec 8-11","$7,449,010","-32.5%","$9,101,459","-26.8%","47","Midnight in Paris","-","-","-",49,"false",2011
"368","Dec 1-4","$11,030,882","-3.8%","$12,439,626","-4.9%","44","Midnight in Paris","-","-","-",48,"false",2011
"369","Nov 24-27","$11,467,730","-28.9%","$13,082,738","-24.6%","44","The Twilight Saga: Breaking Dawn - Part 1","-","-","-",47,"false",2011
"370","Nov 17-20","$16,131,286","+24.9%","$17,355,806","+21.3%","28","The Twilight Saga: Breaking Dawn - Part 1","-","-","-",46,"false",2011
"371","Nov 10-13","$12,912,387","-9.4%","$14,303,248","-12.4%","20","I soliti idioti","-","-","-",45,"false",2011
"372","Nov 3-6","$14,259,841","+27.3%","$16,333,753","+29.6%","43","I soliti idioti","-","-","-",44,"false",2011
"373","Oct 27-30","$11,205,574","+3.3%","$12,605,875","+0.4%","20","The Worst Week of My Life2011 Re-release","-","-","-",43,"false",2011
"374","Oct 20-23","$10,842,623","+4.5%","$12,558,621","+8.1%","45","Matrimonio a Parigi","-","-","-",42,"false",2011
"375","Oct 13-16","$10,373,741","+13.4%","$11,620,229","+9%","20","The Three Musketeers","-","-","-",41,"false",2011
"376","Oct 6-9","$9,144,528","+28.5%","$10,664,438","+31.6%","39","Ex 2: Still Friends?","-","-","-",40,"false",2011
"377","Sep 29-Oct 2","$7,118,243","-19.6%","$8,106,236","-17%","34","The Smurfs","-","-","-",39,"false",2011
"378","Sep 22-25","$8,850,880","-5.3%","$9,772,012","-4.9%","45","The Smurfs","-","-","-",38,"false",2011
"379","Sep 15-18","$9,342,798","+55.5%","$10,277,853","+58.9%","46","The Smurfs","-","-","-",37,"false",2011
"380","Sep 8-11","$6,006,878","-25.5%","$6,469,052","-24.1%","38","Super 8","-","-","-",36,"false",2011
"381","Sep 1-4","$8,059,091","+32.7%","$8,524,985","+35.4%","23","Kung Fu Panda 2","-","-","-",35,"false",2011
"382","Aug 25-28","$6,072,857","+100.6%","$6,297,361","+94.3%","20","Kung Fu Panda 2","-","-","-",34,"false",2011
"383","Aug 18-21","$3,028,039","+50.2%","$3,240,390","+48.6%","49","Horrible Bosses","-","-","-",33,"false",2011
"384","Aug 11-14","$2,015,675","-10.8%","$2,179,911","-3.6%","20","Mr. Popper's Penguins","-","-","-",32,"false",2011
"385","Aug 4-7","$2,260,982","-34.9%","$2,260,982","-39.1%","10","Captain America: The First Avenger","-","-","-",31,"false",2011
"386","Jul 28-31","$3,473,557","-54.6%","$3,715,172","-52.9%","50","Harry Potter and the Deathly Hallows: Part 2","-","-","-",30,"false",2011
"387","Jul 21-24","$7,653,325","-22%","$7,891,856","-21.6%","49","Harry Potter and the Deathly Hallows: Part 2","-","-","-",29,"false",2011
"388","Jul 14-17","$9,816,863","+196.9%","$10,060,862","+184.2%","50","Harry Potter and the Deathly Hallows: Part 2","-","-","-",28,"false",2011
"389","Jul 7-10","$3,306,712","-51.4%","$3,540,551","-49.8%","20","Transformers: Dark of the Moon","-","-","-",27,"false",2011
"390","Jun 30-Jul 3","$6,799,137","+12.8%","$7,054,618","+8.6%","20","Transformers: Dark of the Moon","-","-","-",26,"false",2011
"391","Jun 23-26","$6,028,274","+33.8%","$6,496,036","+28.6%","50","Cars 2","-","-","-",25,"false",2011
"392","Jun 16-19","$4,505,026","-21.5%","$5,050,246","-17.9%","20","Season of the Witch","-","-","-",24,"false",2011
"393","Jun 9-12","$5,737,089","-28.1%","$6,149,760","-28.6%","19","X-Men: First Class","-","-","-",23,"false",2011
"394","Jun 2-5","$7,982,855","-1%","$8,618,614","+2.3%","50","Pirates of the Caribbean: On Stranger Tides","-","-","-",22,"false",2011
"395","May 26-29","$8,061,819","-28.4%","$8,427,716","-27.7%","50","Pirates of the Caribbean: On Stranger Tides","-","-","-",21,"false",2011
"396","May 19-22","$11,259,539","+35.3%","$11,653,958","+26.2%","20","Pirates of the Caribbean: On Stranger Tides","-","-","-",20,"false",2011
"397","May 12-15","$8,323,421","-8.7%","$9,235,613","-4.6%","50","Fast Five","-","-","-",19,"false",2011
"398","May 5-8","$9,114,985","-12.2%","$9,682,497","-14.6%","50","Fast Five","-","-","-",18,"false",2011
"399","Apr 28-May 1","$10,386,251","+16.2%","$11,344,374","+15.7%","50","Thor","-","-","-",17,"false",2011
"400","Apr 21-24","$8,936,093","","$9,802,884","+1.3%","50","Rio","-","-","-",16,"false",2011
"401","Apr 14-17","$8,928,347","+81.4%","$9,672,911","+64%","50","Rio","-","-","-",15,"false",2011
"402","Apr 7-10","$4,921,228","+11.5%","$5,896,812","+0.5%","50","The Next Three Days","-","-","-",14,"false",2011
"403","Mar 31-Apr 3","$4,414,396","-39.7%","$5,865,422","-37.2%","50","Escort in Love","-","-","-",13,"false",2011
"404","Mar 24-27","$7,325,640","-26.3%","$9,333,740","-17.7%","50","Escort in Love","-","-","-",12,"false",2011
"405","Mar 17-20","$9,941,224","-6%","$11,346,770","-10%","50","Escort in Love","-","-","-",11,"false",2011
"406","Mar 10-13","$10,579,509","+15.6%","$12,608,011","+16.9%","50","Rango","-","-","-",10,"false",2011
"407","Mar 3-6","$9,155,529","-18.3%","$10,782,818","-17.8%","50","The Ages of Love","-","-","-",9,"false",2011
"408","Feb 24-27","$11,208,851","+1.7%","$13,115,643","+3.3%","50","The Ages of Love","-","-","-",8,"false",2011
"409","Feb 17-20","$11,021,322","-4.6%","$12,694,176","-3%","50","Women Vs Men","-","-","-",7,"false",2011
"410","Feb 10-13","$11,553,549","-24.2%","$13,081,345","-19.8%","50","Women Vs Men","-","-","-",6,"false",2011
"411","Feb 3-6","$15,242,814","-19.5%","$16,314,928","-18.8%","50","Women Vs Men","-","-","-",5,"false",2011
"412","Jan 27-30","$18,946,133","-21.5%","$20,082,600","-19.7%","50","Qualunquemente","-","-","-",4,"false",2011
"413","Jan 20-23","$24,142,371","+18.7%","$25,000,651","+16.3%","49","Qualunquemente","-","-","-",3,"false",2011
"414","Jan 13-16","$20,338,359","-20.2%","$21,491,009","-19.5%","49","What a Beautiful Day","-","-","-",2,"false",2011
"415","Jan 6-9","$25,494,997","+16.1%","$26,680,622","+16.5%","46","What a Beautiful Day","-","-","-",1,"false",2011
"416","Dec 27-30","$17,343,305","+31.6%","$18,069,775","+33.1%","18","The Hobbit: An Unexpected Journey","-","-","-",52,"false",2012
"417","Dec 20-23","$13,175,032","-2.4%","$13,574,584","-3.5%","18","The Hobbit: An Unexpected Journey","-","-","-",51,"false",2012
"418","Dec 13-16","$13,498,284","+65%","$14,068,504","+51.5%","19","The Hobbit: An Unexpected Journey","-","-","-",50,"false",2012
"419","Dec 6-9","$8,183,157","-27.2%","$9,287,211","-26.1%","18","Rise of the Guardians","-","-","-",49,"false",2012
"420","Nov 29-Dec 2","$11,240,803","-9.3%","$12,567,941","-7.6%","44","Rise of the Guardians","-","-","-",48,"false",2012
"421","Nov 22-25","$12,387,143","-31.4%","$13,595,668","-28.3%","20","The Twilight Saga: Breaking Dawn - Part 2","-","-","-",47,"false",2012
"422","Nov 15-18","$18,058,540","+72.9%","$18,955,915","+63.4%","37","The Twilight Saga: Breaking Dawn - Part 2","-","-","-",46,"false",2012
"423","Nov 8-11","$10,442,611","-33.8%","$11,601,091","-37.9%","20","Skyfall","-","-","-",45,"false",2012
"424","Nov 1-4","$15,762,882","+68%","$18,674,345","+58.3%","43","Skyfall","-","-","-",44,"false",2012
"425","Oct 25-28","$9,381,213","+7.1%","$11,796,092","+14.2%","42","Viva l'Italia","-","-","-",43,"false",2012
"426","Oct 18-21","$8,763,014","-35.7%","$10,332,055","-29.3%","40","Ted","-","-","-",42,"false",2012
"427","Oct 11-14","$13,638,682","+8.7%","$14,606,641","+6.8%","20","Ted","-","-","-",41,"false",2012
"428","Oct 4-7","$12,545,548","-3.8%","$13,678,207","-4.3%","32","Ice Age: Continental Drift","-","-","-",40,"false",2012
"429","Sep 27-30","$13,046,321","+70.5%","$14,287,259","+61%","32","Ice Age: Continental Drift","-","-","-",39,"false",2012
"430","Sep 20-23","$7,649,676","-17.4%","$8,874,425","-8.3%","35","Magic Mike","-","-","-",38,"false",2012
"431","Sep 13-16","$9,264,092","+14.1%","$9,676,469","+17.7%","46","Prometheus","-","-","-",37,"false",2012
"432","Sep 6-9","$8,118,009","-31.8%","$8,221,021","-32%","38","The Dark Knight Rises","-","-","-",36,"false",2012
"433","Aug 30-Sep 2","$11,899,779","+73%","$12,090,440","+73.5%","23","Madagascar 3: Europe's Most Wanted","-","-","-",35,"false",2012
"434","Aug 23-26","$6,879,108","+151.7%","$6,969,219","+144.5%","18","Madagascar 3: Europe's Most Wanted","-","-","-",34,"false",2012
"435","Aug 16-19","$2,732,662","+191.3%","$2,850,404","+174.2%","21","The Expendables 2","-","-","-",33,"false",2012
"436","Aug 9-12London Olympics","$938,013","-27.2%","$1,039,366","-25.4%","19","Snow White and the Huntsman","-","-","-",32,"false",2012
"437","Aug 2-5London Olympics","$1,287,722","-32.1%","$1,393,744","-32.6%","20","Snow White and the Huntsman","-","-","-",31,"false",2012
"438","Jul 26-29London Olympics","$1,895,977","-44.6%","$2,067,463","-43%","46","Snow White and the Huntsman","-","-","-",30,"false",2012
"439","Jul 19-22","$3,419,599","-21.3%","$3,625,313","-20.5%","44","Snow White and the Huntsman","-","-","-",29,"false",2012
"440","Jul 12-15","$4,346,902","+7.4%","$4,560,292","+5.9%","49","Snow White and the Huntsman","-","-","-",28,"false",2012
"441","Jul 5-8","$4,047,565","+255.8%","$4,306,303","+209.3%","37","The Amazing Spider-Man","-","-","-",27,"false",2012
"442","Jun 28-Jul 1","$1,137,615","-20.8%","$1,392,214","-18.1%","22","The Dictator","-","-","-",26,"false",2012
"443","Jun 21-24","$1,436,274","-28.6%","$1,700,322","-31.7%","20","The Dictator","-","-","-",25,"false",2012
"444","Jun 14-17","$2,012,967","-23.8%","$2,488,528","-24.1%","45","The Dictator","-","-","-",24,"false",2012
"445","Jun 7-10","$2,640,316","-35.3%","$3,278,097","-31.3%","45","Men in Black 3","-","-","-",23,"false",2012
"446","May 31-Jun 3","$4,081,431","-25.4%","$4,773,340","-22%","50","Men in Black 3","-","-","-",22,"false",2012
"447","May 24-27","$5,470,668","-2.3%","$6,117,104","-0.3%","49","Men in Black 3","-","-","-",21,"false",2012
"448","May 17-20","$5,601,169","-24.2%","$6,133,936","-22.9%","19","Dark Shadows","-","-","-",20,"false",2012
"449","May 10-13","$7,393,891","-23.8%","$7,959,120","-25.4%","22","Dark Shadows","-","-","-",19,"false",2012
"450","May 3-6","$9,701,282","-8.6%","$10,665,322","-6.8%","45","American Reunion","-","-","-",18,"false",2012
"451","Apr 26-29","$10,609,196","+22.3%","$11,438,840","+16.9%","20","The Avengers","-","-","-",17,"false",2012
"452","Apr 19-22","$8,672,006","-28.7%","$9,782,292","-30.9%","21","To Rome with Love","-","-","-",16,"false",2012
"453","Apr 12-15","$12,154,949","+4.1%","$14,165,573","+5.8%","45","Battleship","-","-","-",15,"false",2012
"454","Apr 5-8","$11,680,115","+61.4%","$13,390,836","+61%","50","Titanic2012 3D Release","-","-","-",14,"false",2012
"455","Mar 29-Apr 1","$7,234,554","-11.3%","$8,317,551","-9.6%","47","Wrath of the Titans","-","-","-",13,"false",2012
"456","Mar 22-25","$8,160,778","-13.1%","$9,203,254","-14.2%","21","Ghost Rider: Spirit of Vengeance","-","-","-",12,"false",2012
"457","Mar 15-18","$9,396,266","-6.2%","$10,723,449","-5.4%","49","The Intouchables","-","-","-",11,"false",2012
"458","Mar 8-11","$10,012,669","-13.2%","$11,332,569","-10.2%","49","A Flat for Three","-","-","-",10,"false",2012
"459","Mar 1-4","$11,535,414","+22.2%","$12,615,966","+17.1%","50","A Flat for Three","-","-","-",9,"false",2012
"460","Feb 23-26","$9,438,721","-2.5%","$10,778,177","-4.4%","48","Journey 2: The Mysterious Island","-","-","-",8,"false",2012
"461","Feb 16-19","$9,683,521","-10.5%","$11,272,336","-6.6%","48","Love Is in the Air","-","-","-",7,"false",2012
"462","Feb 9-12","$10,818,642","+3.6%","$12,063,271","+7.5%","45","Love Is in the Air","-","-","-",6,"false",2012
"463","Feb 2-5","$10,438,862","-30.9%","$11,224,800","-31.7%","38","Welcome to the North","-","-","-",5,"false",2012
"464","Jan 26-29","$15,097,706","-18.1%","$16,425,744","-18.1%","42","Welcome to the North","-","-","-",4,"false",2012
"465","Jan 19-22","$18,428,089","+88.9%","$20,051,784","+76.8%","42","Welcome to the North","-","-","-",3,"false",2012
"466","Jan 12-15","$9,755,829","-49.4%","$11,339,046","-44.8%","41","Immaturi - Il viaggio","-","-","-",2,"false",2012
"467","Jan 5-8","$19,269,151","+41.4%","$20,541,198","+44.3%","41","Immaturi - Il viaggio","-","-","-",1,"false",2012
"468","Dec 26-29","$34,399,927","+146.5%","$35,465,527","+147.6%","20","Frozen","-","-","-",52,"false",2013
"469","Dec 19-22","$13,954,131","+16.3%","$14,326,587","+12.4%","20","Frozen","-","-","-",51,"false",2013
"470","Dec 12-15","$11,995,942","+31.8%","$12,744,137","+29.5%","21","The Hobbit: The Desolation of Smaug","-","-","-",50,"false",2013
"471","Dec 5-8","$9,103,849","-35%","$9,844,552","-34.9%","18","The Hunger Games: Catching Fire","-","-","-",49,"false",2013
"472","Nov 28-Dec 1","$14,012,542","-11.1%","$15,119,871","-8.7%","21","The Hunger Games: Catching Fire","-","-","-",48,"false",2013
"473","Nov 21-24","$15,761,717","-1.9%","$16,568,250","-3.4%","22","Thor: The Dark World","-","-","-",47,"false",2013
"474","Nov 14-17","$16,065,310","-21.3%","$17,159,067","-20.1%","22","Sole a catinelle","-","-","-",46,"false",2013
"475","Nov 7-10","$20,414,242","-36%","$21,475,912","-34.9%","21","Sole a catinelle","-","-","-",45,"false",2013
"476","Oct 31-Nov 3","$31,876,737","+234.6%","$32,994,726","+210.6%","20","Sole a catinelle","-","-","-",44,"false",2013
"477","Oct 24-27","$9,526,124","-22.2%","$10,623,251","-20.8%","19","Despicable Me 2","-","-","-",43,"false",2013
"478","Oct 17-20","$12,249,495","-18.5%","$13,409,516","-16.1%","21","Despicable Me 2","-","-","-",42,"false",2013
"479","Oct 10-13","$15,022,948","+40%","$15,978,342","+34.5%","19","Despicable Me 2","-","-","-",41,"false",2013
"480","Oct 3-6","$10,732,901","+4.4%","$11,876,186","+3.8%","20","Gravity","-","-","-",40,"false",2013
"481","Sep 26-29","$10,278,785","+14.5%","$11,446,551","+19.2%","20","The Smurfs 2","-","-","-",39,"false",2013
"482","Sep 19-22","$8,980,893","+21.6%","$9,600,110","+14.4%","19","The Smurfs 2","-","-","-",38,"false",2013
"483","Sep 12-15","$7,386,702","-6.9%","$8,391,368","-0.6%","20","Percy Jackson: Sea of Monsters","-","-","-",37,"false",2013
"484","Sep 5-8","$7,933,445","+11.8%","$8,439,725","+14.9%","20","One Direction: This Is Us","-","-","-",36,"false",2013
"485","Aug 29-Sep 1","$7,099,153","-9.8%","$7,344,607","-8.8%","19","Elysium","-","-","-",35,"false",2013
"486","Aug 22-25","$7,870,155","+413.7%","$8,050,657","+335.5%","19","Monsters University","-","-","-",34,"false",2013
"487","Aug 15-18","$1,532,178","-12.1%","$1,848,420","-9%","21","The Wolverine","-","-","-",33,"false",2013
"488","Aug 8-11","$1,743,907","-31.8%","$2,031,686","-28.4%","21","The Wolverine","-","-","-",32,"false",2013
"489","Aug 1-4","$2,558,355","-28.3%","$2,838,115","-25.3%","21","The Wolverine","-","-","-",31,"false",2013
"490","Jul 25-28","$3,567,150","+17.6%","$3,798,945","+16.7%","19","The Wolverine","-","-","-",30,"false",2013
"491","Jul 18-21","$3,032,257","-34.1%","$3,256,377","-31.7%","20","Now You See Me","-","-","-",29,"false",2013
"492","Jul 11-14","$4,599,004","+31.1%","$4,770,526","+27.2%","19","Now You See Me","-","-","-",28,"false",2013
"493","Jul 4-7","$3,508,068","-28.1%","$3,751,121","-29.1%","19","The Lone Ranger","-","-","-",27,"false",2013
"494","Jun 27-30","$4,882,354","+12.5%","$5,287,273","+13.6%","18","World War Z","-","-","-",26,"false",2013
"495","Jun 20-23","$4,339,656","+3.1%","$4,652,715","+1.4%","18","Man of Steel","-","-","-",25,"false",2013
"496","Jun 13-16","$4,208,867","-49.7%","$4,589,572","-47.3%","19","Star Trek Into Darkness","-","-","-",24,"false",2013
"497","Jun 6-9","$8,369,768","-43.7%","$8,705,199","-42.2%","19","The Hangover Part III","-","-","-",23,"false",2013
"498","May 30-Jun 2","$14,878,264","+2.6%","$15,048,768","+1.3%","17","The Hangover Part III","-","-","-",22,"false",2013
"499","May 23-26","$14,500,596","+60.2%","$14,861,276","+51.1%","20","Fast & Furious 6","-","-","-",21,"false",2013
"500","May 16-19","$9,049,485","+105.8%","$9,833,718","+95.2%","20","The Great Gatsby","-","-","-",20,"false",2013
"501","May 9-12","$4,396,524","-33.4%","$5,037,044","-30.4%","20","Iron Man 3","-","-","-",19,"false",2013
"502","May 2-5","$6,601,816","-53.6%","$7,242,272","-53.1%","18","Iron Man 3","-","-","-",18,"false",2013
"503","Apr 25-28","$14,223,773","+76.4%","$15,439,019","+70.4%","19","Iron Man 3","-","-","-",17,"false",2013
"504","Apr 18-21","$8,061,143","+31.2%","$9,059,722","+28.2%","20","Scary Movie V","-","-","-",16,"false",2013
"505","Apr 11-14","$6,144,088","-27.7%","$7,066,406","-31.8%","20","Oblivion","-","-","-",15,"false",2013
"506","Apr 4-7","$8,501,600","-32.7%","$10,364,113","-28.4%","30","The Croods","-","-","-",14,"false",2013
"507","Mar 28-31","$12,639,743","-6.5%","$14,475,332","+0.2%","29","The Croods","-","-","-",13,"false",2013
"508","Mar 21-24","$13,518,255","+42.6%","$14,447,569","+31.4%","21","The Croods","-","-","-",12,"false",2013
"509","Mar 14-17","$9,478,625","-18.4%","$10,991,536","-17.6%","21","Oz the Great and Powerful","-","-","-",11,"false",2013
"510","Mar 7-10","$11,613,797","+29.3%","$13,340,747","+21.8%","34","Oz the Great and Powerful","-","-","-",10,"false",2013
"511","Feb 28-Mar 3","$8,983,230","-15.2%","$10,953,456","-11%","32","Il principe abusivo","-","-","-",9,"false",2013
"512","Feb 21-24","$10,587,534","-7.9%","$12,303,797","-9.6%","20","Il principe abusivo","-","-","-",8,"false",2013
"513","Feb 14-17","$11,501,802","+36.5%","$13,606,242","+30.3%","20","Il principe abusivo","-","-","-",7,"false",2013
"514","Feb 7-10","$8,425,257","-24.7%","$10,445,962","-18.1%","44","Warm Bodies","-","-","-",6,"false",2013
"515","Jan 31-Feb 3","$11,183,654","-13.5%","$12,754,814","-9.5%","41","Lincoln","-","-","-",5,"false",2013
"516","Jan 24-27","$12,924,654","-4.3%","$14,090,132","-7.4%","20","Django Unchained","-","-","-",4,"false",2013
"517","Jan 17-20","$13,511,463","+0.3%","$15,215,245","","40","Django Unchained","-","-","-",3,"false",2013
"518","Jan 10-13","$13,477,531","-2.8%","$15,223,281","-3.7%","36","Playing for Keeps","-","-","-",2,"false",2013
"519","Jan 3-6","$13,870,295","-20%","$15,809,322","-12.5%","44","Us in the U.S.","-","-","-",1,"false",2013
"520","Dec 25-28","$28,941,123","+145.8%","$30,264,480","+145.5%","19","The Rich, the Pauper and the Butler","-","-","-",52,"false",2014
"521","Dec 18-21","$11,774,678","+44.6%","$12,326,218","+35.9%","19","The Hobbit: The Battle of the Five Armies","-","-","-",51,"false",2014
"522","Dec 11-14","$8,144,105","-15%","$9,069,327","-16.7%","20","The Rich, the Pauper and the Butler","-","-","-",50,"false",2014
"523","Dec 4-7","$9,584,927","-17.6%","$10,883,528","-15.2%","20","Penguins of Madagascar","-","-","-",49,"false",2014
"524","Nov 27-30","$11,633,175","-19.7%","$12,828,667","-17.8%","20","Penguins of Madagascar","-","-","-",48,"false",2014
"525","Nov 20-23","$14,489,396","+6.4%","$15,612,848","+2.7%","19","The Hunger Games: Mockingjay - Part 1","-","-","-",47,"false",2014
"526","Nov 13-16","$13,622,227","+1.6%","$15,197,130","+3.9%","20","La scuola più bella del mondo","-","-","-",46,"false",2014
"527","Nov 6-9","$13,410,100","+17.9%","$14,632,203","+14.9%","20","Interstellar","-","-","-",45,"false",2014
"528","Oct 30-Nov 2","$11,373,573","+18.1%","$12,738,863","+20%","19","Dracula Untold","-","-","-",44,"false",2014
"529","Oct 23-26","$9,627,379","+29.1%","$10,611,417","+24.8%","19","Guardians of the Galaxy","-","-","-",43,"false",2014
"530","Oct 16-19","$7,454,636","-14%","$8,502,495","-15.2%","18","... E fuori nevica!","-","-","-",42,"false",2014
"531","Oct 9-12","$8,665,242","+19.2%","$10,030,285","+21.4%","19","One Direction: Where We Are - The Concert Film","-","-","-",41,"false",2014
"532","Oct 2-5","$7,269,937","+10.1%","$8,262,003","+9.2%","20","Lucy","-","-","-",40,"false",2014
"533","Sep 25-28","$6,603,402","-2%","$7,563,886","-5%","19","Lucy","-","-","-",39,"false",2014
"534","Sep 18-21","$6,738,674","-3.7%","$7,960,261","+0.4%","19","Teenage Mutant Ninja Turtles","-","-","-",38,"false",2014
"535","Sep 11-14","$6,996,649","-11.9%","$7,928,773","-8.9%","20","The Fault in Our Stars","-","-","-",37,"false",2014
"536","Sep 4-7","$7,945,365","+58.1%","$8,702,832","+60%","19","The Fault in Our Stars","-","-","-",36,"false",2014
"537","Aug 28-31","$5,026,249","-16.9%","$5,439,542","-12%","20","How to Train Your Dragon 2","-","-","-",35,"false",2014
"538","Aug 21-24","$6,050,615","+20.7%","$6,183,043","+19.4%","19","How to Train Your Dragon 2","-","-","-",34,"false",2014
"539","Aug 14-17","$5,012,267","+178.1%","$5,177,790","+160.1%","19","How to Train Your Dragon 2","-","-","-",33,"false",2014
"540","Aug 7-10","$1,802,098","-53.9%","$1,991,067","-51.3%","18","Dawn of the Planet of the Apes","-","-","-",32,"false",2014
"541","Jul 31-Aug 3","$3,911,450","-2.6%","$4,087,325","-4.5%","18","Dawn of the Planet of the Apes","-","-","-",31,"false",2014
"542","Jul 24-27","$4,017,287","-16.1%","$4,279,175","-13.2%","18","Transformers: Age of Extinction","-","-","-",30,"false",2014
"543","Jul 17-20","$4,789,285","+121.6%","$4,930,751","+102.7%","18","Transformers: Age of Extinction","-","-","-",29,"false",2014
"544","Jul 10-13World Cup (Brazil)","$2,160,781","+15.8%","$2,432,383","+16.5%","19","And So It Goes","-","-","-",28,"false",2014
"545","Jul 3-6World Cup (Brazil)","$1,865,958","-23.5%","$2,088,010","-22.9%","19","The Quiet Ones","-","-","-",27,"false",2014
"546","Jun 26-29World Cup (Brazil)","$2,438,462","+4.5%","$2,707,731","+3%","17","Maleficent","-","-","-",26,"false",2014
"547","Jun 19-22World Cup (Brazil)","$2,332,764","-44.2%","$2,628,078","-43.1%","19","Maleficent","-","-","-",25,"false",2014
"548","Jun 12-15World Cup (Brazil)","$4,182,254","-8.7%","$4,622,685","-6.3%","20","Maleficent","-","-","-",24,"false",2014
"549","Jun 5-8","$4,581,111","-57.9%","$4,931,421","-56.4%","19","Maleficent","-","-","-",23,"false",2014
"550","May 29-Jun 1","$10,888,712","+68.3%","$11,304,210","+63.6%","20","Maleficent","-","-","-",22,"false",2014
"551","May 22-25","$6,471,490","-12.3%","$6,910,245","-15.4%","19","X-Men: Days of Future Past","-","-","-",21,"false",2014
"552","May 15-18","$7,381,895","+149%","$8,170,727","+112.7%","19","Godzilla","-","-","-",20,"false",2014
"553","May 8-11","$2,964,561","-72.4%","$3,841,622","-69.7%","19","The Amazing Spider-Man 2","-","-","-",19,"false",2014
"554","May 1-4","$10,754,522","-19.2%","$12,674,911","-11.3%","20","The Amazing Spider-Man 2","-","-","-",18,"false",2014
"555","Apr 24-27","$13,308,967","+25.4%","$14,294,072","+30.8%","19","The Amazing Spider-Man 2","-","-","-",17,"false",2014
"556","Apr 17-20","$10,615,047","+20.4%","$10,925,005","+18.5%","17","Noah","-","-","-",16,"false",2014
"557","Apr 10-13","$8,817,230","+21%","$9,219,603","+12.9%","17","Noah","-","-","-",15,"false",2014
"558","Apr 3-6","$7,287,398","-11.8%","$8,168,562","-10.3%","19","Captain America: The Winter Soldier","-","-","-",14,"false",2014
"559","Mar 27-30","$8,260,458","-3%","$9,107,172","-13.5%","18","Captain America: The Winter Soldier","-","-","-",13,"false",2014
"560","Mar 20-23","$8,512,452","+11.5%","$10,529,247","+14.2%","20","Amici come noi","-","-","-",12,"false",2014
"561","Mar 13-16","$7,632,736","-34.6%","$9,218,275","-29.3%","20","Fasten Your Seatbelts","-","-","-",11,"false",2014
"562","Mar 6-9","$11,676,899","-4.7%","$13,036,094","-3.4%","21","300: Rise of an Empire","-","-","-",10,"false",2014
"563","Feb 27-Mar 2","$12,249,743","+2.6%","$13,493,682","+3.2%","21","Beauty and the Beast","-","-","-",9,"false",2014
"564","Feb 20-23Sochi Olympics","$11,944,491","-19.3%","$13,071,721","-17.4%","20","Sotto una buona stella","-","-","-",8,"false",2014
"565","Feb 13-16Sochi Olympics","$14,803,037","+13%","$15,831,314","+4.5%","19","Sotto una buona stella","-","-","-",7,"false",2014
"566","Feb 6-9Sochi Olympics","$13,095,309","-21%","$15,143,332","-19.2%","21","Antoine and Sebastian","-","-","-",6,"false",2014
"567","Jan 30-Feb 2","$16,566,779","+11.2%","$18,751,797","+10.3%","22","The Wolf of Wall Street","-","-","-",5,"false",2014
"568","Jan 23-26","$14,903,842","+11.1%","$17,006,684","+4.6%","21","The Wolf of Wall Street","-","-","-",4,"false",2014
"569","Jan 16-19","$13,411,850","-9.8%","$16,256,418","-6.4%","21","The Counselor","-","-","-",3,"false",2014
"570","Jan 9-12","$14,867,161","-30.9%","$17,373,661","-30.1%","20","A Boss in the Living Room","-","-","-",2,"false",2014
"571","Jan 2-5","$21,524,359","-37.4%","$24,850,110","-29.9%","20","A Boss in the Living Room","-","-","-",1,"false",2014
"572","Dec 31-Jan 3, 2016","$38,148,174","+54.9%","$39,335,267","+50.4%","20","Quo vado?","-","-","-",53,"false",2015
"573","Dec 24-27","$24,627,665","+76.3%","$26,152,262","+80.7%","20","Star Wars: Episode VII - The Force Awakens","-","-","-",52,"false",2015
"574","Dec 17-20","$13,969,657","+135.7%","$14,472,946","+119.8%","19","Star Wars: Episode VII - The Force Awakens","-","-","-",51,"false",2015
"575","Dec 10-13","$5,926,514","-21.4%","$6,585,662","-23.5%","19","Il professor Cenerentolo","-","-","-",50,"false",2015
